lat,long,price
47.6265,-122.298,1.13E+06
47.6571,-122.277,1.69E+06
47.3431,-122.048,162000
47.3602,-121.988,740000
47.3602,-121.988,700000
47.7366,-122.333,328000
47.4991,-122.345,271000
47.7309,-122.305,395000
47.6889,-122.33,527950
47.5267,-122.032,451000
47.7644,-122.072,570000
47.6414,-122.327,800000
47.3333,-122.055,280000
47.6424,-122.411,1.10E+06
47.3648,-122.284,336000
47.5159,-122.202,681716
47.7087,-122.198,530000
47.6456,-122.19,860000
47.6964,-122.336,551000
47.606,-122.135,525000
47.685,-122.363,610000
47.6651,-122.174,664000
47.6376,-122.394,810000
47.6033,-122.158,740000
47.5449,-122.262,594950
47.5843,-122.393,770000
47.3682,-122.179,240000
47.5838,-122.246,1.58E+06
47.5592,-122.015,1.82E+06
47.5445,-121.996,765000
47.5964,-122.077,1.05E+06
47.5838,-122.123,538000
47.6621,-122.189,790000
47.6832,-122.343,696500
47.5953,-122.08,829000
47.45,-122.175,249000
47.758,-122.325,360000
47.732,-122.134,1.14E+06
47.6125,-122.01,697000
47.5399,-122.188,675000
47.5445,-122.383,520000
47.5294,-122.137,1.04E+06
47.5693,-122.285,575000
47.3642,-122.052,324900
47.6431,-122.356,860000
47.7266,-122.115,1.05E+06
47.729,-122.35,495000
47.3625,-122.025,320000
47.5399,-122.16,804100
47.5193,-122.15,935000
47.6031,-122.021,611000
47.6646,-122.364,475999
47.7502,-122.374,630000
47.7095,-122.075,840000
47.6395,-122.279,1.27E+06
47.5729,-122.302,446800
47.5834,-121.972,745000
47.604,-122.306,485000
47.6899,-122.319,793000
47.559,-122.127,975000
47.577,-122.055,665000
47.2704,-122.313,200000
47.6272,-122.312,1.33E+06
47.6527,-122.198,1.65E+06
47.6841,-122.161,852500
47.6274,-122.094,565000
47.6054,-122.314,505000
47.3666,-122.318,207000
47.7694,-121.903,400000
47.5536,-122.121,850000
47.7505,-122.117,869000
47.7484,-122.317,551000
47.5515,-122.12,728935
47.314,-122.364,220000
47.7054,-122.129,845000
47.5006,-122.351,135000
47.5229,-122.192,585000
47.5893,-122.177,940000
47.3652,-122.09,229999
47.4578,-122.351,334000
47.5064,-122.141,310000
47.5461,-122.299,420000
47.5544,-121.993,785000
47.7268,-122.05,896000
47.3706,-122.056,415000
47.6134,-122.042,715000
47.5896,-121.978,806000
47.3655,-122.028,394000
47.7597,-122.018,682000
47.593,-122.289,1.00E+06
47.5372,-122.382,436000
47.3075,-122.359,304400
47.3652,-122.504,520000
47.3932,-122.12,390000
47.6005,-122.199,1.24E+06
47.6425,-122.406,1.28E+06
47.5527,-122.095,965000
47.6142,-122.284,925000
47.6761,-122.297,654500
47.472,-122.119,364000
47.621,-122.151,801501
47.2527,-121.98,495000
47.6297,-122.117,575000
47.6622,-122.145,459000
47.7216,-121.907,375000
47.3817,-122.204,310000
47.776,-122.24,427500
47.3655,-122.018,339950
47.3581,-122.288,240000
47.3804,-122.163,599950
47.5748,-122.018,675750
47.3512,-122.006,353500
47.5341,-121.866,563500
47.561,-122.272,439000
47.5704,-122.294,327000
47.3155,-122.266,300000
47.5118,-122.194,450000
47.5166,-122.266,350000
47.6259,-122.321,825000
47.755,-122.035,785000
47.367,-122.115,360000
47.7325,-122.242,449950
47.511,-122.197,375000
47.67,-122.274,1.03E+06
47.6154,-122.214,1.90E+06
47.2957,-122.357,295000
47.3499,-122.027,445000
47.5666,-121.907,515000
47.6605,-122.355,597000
47.7258,-122.326,427000
47.3025,-122.39,300000
47.5659,-122.089,580000
47.5477,-122.126,2.34E+06
47.3703,-122.107,333000
47.6497,-122.194,670000
47.5696,-122.09,2.60E+06
47.567,-122.016,700000
47.5394,-122.379,756100
47.5523,-122.162,555000
47.329,-122.219,220000
47.5921,-122.155,650000
47.3775,-122.022,339995
47.7139,-122.106,1.33E+06
47.4861,-122.251,265000
47.4813,-122.129,584950
47.582,-121.971,750000
47.6003,-122.306,400000
47.7567,-122.333,530000
47.3703,-122.171,272000
47.6885,-122.376,542000
47.6142,-122.107,625000
47.313,-122.388,263850
47.405,-122.331,1.35E+06
47.461,-122.148,325000
47.6909,-122.186,610000
47.3343,-122.044,531500
47.4138,-122.317,293550
47.4887,-122.344,185000
47.36,-122.164,218500
47.5921,-122.013,535000
47.7006,-122.112,775000
47.4683,-122.008,530000
47.3666,-122.019,300000
47.508,-122.244,415000
47.5923,-122.169,760000
47.7125,-122.332,389000
47.3683,-122.109,273500
47.3284,-122.171,339100
47.4341,-122.16,435000
47.6801,-122.315,618250
47.3726,-122.433,355000
47.6864,-122.347,765000
47.5579,-122.271,525000
47.3604,-122.179,295000
47.6887,-122.319,775000
47.5836,-122.074,875000
47.3681,-122.31,375000
47.6871,-122.307,530000
47.4651,-122.192,318000
47.562,-122.081,910000
47.626,-122.048,495000
47.57,-122.02,599950
47.4597,-122.355,360000
47.3511,-122.287,367950
47.7151,-122.305,607500
47.6706,-122.356,705000
47.3895,-122.033,574000
47.6339,-122.18,772000
47.5591,-122.302,539500
47.5605,-122.016,695000
47.5398,-121.859,700000
47.4672,-122.185,197000
47.6143,-122.305,750000
47.6751,-122.289,860000
47.294,-122.218,269950
47.5329,-122.292,349950
47.5907,-122.196,975000
47.7042,-122.352,449250
47.4854,-122.16,350000
47.6681,-122.36,790000
47.6378,-122.04,762300
47.7596,-122.269,439000
47.6048,-122.298,518000
47.5839,-122.052,695000
47.6967,-122.216,3.40E+06
47.5703,-121.996,625000
47.7316,-122.289,600000
47.745,-122.302,395000
47.3776,-122.314,212000
47.6779,-122.357,870000
47.5593,-122.082,800000
47.6353,-122.229,1.23E+06
47.5654,-122.163,940000
47.5935,-122.172,880000
47.7107,-122.229,625000
47.459,-122.118,590000
47.7673,-122.202,405000
47.544,-122.176,539950
47.513,-122.252,450000
47.6275,-122.308,1.40E+06
47.5362,-121.877,449950
47.5571,-122.14,1.68E+06
47.4813,-122.188,360000
47.7125,-122.081,875000
47.6384,-122.116,550000
47.5711,-122.284,1.08E+06
47.6965,-122.393,622000
47.7453,-122.129,455000
47.6916,-122.203,885000
47.5312,-121.861,563500
47.6398,-122.237,2.75E+06
47.457,-122.346,397950
47.4931,-122.305,201000
47.6806,-122.36,734000
47.5755,-122.033,602500
47.5163,-122.268,235000
47.5521,-121.996,599000
47.7069,-122.131,714000
47.7698,-122.386,970000
47.194,-121.981,280000
47.3994,-122.204,260000
47.2716,-122.144,255500
47.6042,-122.193,830000
47.4905,-122.347,270000
47.7326,-122.179,493000
47.5595,-122.114,740000
47.522,-122.19,600000
47.6235,-122.298,750000
47.735,-122.17,468000
47.4499,-122.127,412950
47.3062,-122.15,657500
47.4324,-122.171,300000
47.7001,-122.279,460000
47.6296,-122.029,557865
47.5892,-122.312,295000
47.7643,-122.343,375000
47.3767,-122.287,225000
47.5772,-122.292,690000
47.536,-122.225,825000
47.5698,-122.132,590000
47.6027,-122.024,664000
47.5037,-122.24,452100
47.7227,-122.16,475000
47.6756,-122.401,1.10E+06
47.3627,-122.091,228950
47.6883,-122.314,619000
47.3148,-122.27,321500
47.7719,-122.255,385000
47.4784,-122.048,820000
47.5787,-122,599000
47.5283,-122.385,950000
47.5173,-122.385,473600
47.3229,-122.283,199000
47.4804,-122.126,549000
47.6167,-122.29,689888
47.7045,-122.342,305000
47.5346,-122.185,602500
47.319,-122.373,289950
47.3965,-122.173,234000
47.5696,-122.004,517500
47.4761,-122.337,142500
47.6613,-122.132,749500
47.6429,-122.36,815000
47.6352,-122.284,1.63E+06
47.6063,-122.02,675000
47.4791,-122.347,240000
47.6325,-122.394,862500
47.7453,-122.192,489900
47.5054,-122.301,235000
47.6124,-122.293,655000
47.5213,-122.193,615000
47.639,-122.236,1.95E+06
47.6877,-122.295,760000
47.5799,-122.306,495000
47.5786,-122.229,925000
47.5293,-122.371,429000
47.5606,-121.853,400000
47.5595,-122.129,625000
47.6822,-122.111,540000
47.7418,-122.244,400000
47.4931,-122.354,469950
47.6181,-122.147,777000
47.6556,-122.345,575000
47.5305,-122.135,1.50E+06
47.5003,-122.156,355000
47.369,-122.032,397000
47.5795,-122.235,645000
47.345,-122.042,337000
47.5633,-121.901,495000
47.6348,-122.038,691000
47.317,-122.378,340000
47.7642,-122.335,405000
47.4004,-122.203,353500
47.6881,-122.04,710000
47.5931,-122.178,800500
47.5822,-122.051,600000
47.5275,-122.38,445000
47.5289,-122.028,362500
47.317,-122.196,234000
47.4135,-122.199,319000
47.6687,-122.264,1.58E+06
47.7439,-122.041,795000
47.7512,-122.295,420000
47.6405,-122.367,775000
47.5395,-121.997,800000
47.6971,-122.302,550000
47.745,-122.229,476000
47.3068,-122.088,510000
47.5232,-121.821,335000
47.649,-122.336,725000
47.3774,-122.225,302000
47.573,-122.374,633000
47.5396,-121.889,489000
47.5202,-122.378,513000
47.5431,-121.997,765000
47.5458,-122.141,974350
47.5609,-122.081,653675
47.6008,-122.01,1.50E+06
47.5359,-122.069,980000
47.6696,-122.324,667750
47.5319,-122.076,760000
47.263,-122.242,234000
47.5883,-121.991,697000
47.3533,-122.016,410000
47.4174,-122.316,248000
47.6434,-122.412,1.12E+06
47.4324,-122.185,346000
47.6915,-122.183,607000
47.5048,-122.251,260000
47.6186,-122.288,825000
47.7431,-122.319,307000
47.6798,-122.391,595000
47.6287,-122.024,785000
47.535,-122.359,250000
47.7699,-122.292,470000
47.3252,-122.167,299999
47.3267,-122.166,320000
47.2586,-122.221,359800
47.5365,-122.37,435000
47.3427,-122.274,234500
47.773,-122.349,378000
47.6735,-122.151,485000
47.3863,-122.156,400000
47.5699,-121.993,760000
47.6914,-122.296,640000
47.7073,-122.112,717000
47.6888,-122.203,548000
47.3788,-122.316,325250
47.5678,-122.228,1.26E+06
47.2895,-122.37,260000
47.6511,-122.4,442900
47.7717,-122.277,780000
47.7399,-122.234,520000
47.4513,-122.119,330000
47.4692,-122.365,540000
47.3829,-122.207,322000
47.5359,-122.372,395000
47.6394,-122.077,895000
47.6651,-122.067,589000
47.6769,-122.328,796000
47.5528,-122.221,984000
47.6393,-122.317,1.05E+06
47.5277,-122.174,657000
47.7574,-122.343,410000
47.6835,-122.362,685000
47.3299,-122.318,194000
47.6553,-122.023,925000
47.7106,-122.285,570000
47.5849,-122.198,1.00E+06
47.5104,-122.254,406000
47.3666,-122.288,309000
47.7242,-122.217,479000
47.4551,-122.151,333000
47.3071,-122.36,310000
47.5195,-122.391,610000
47.5131,-122.357,277000
47.5145,-122.365,283000
47.3428,-122.303,267000
47.7759,-122.214,532500
47.4447,-122.137,335000
47.3504,-122.005,335000
47.7711,-122.088,835000
47.606,-122.299,592500
47.4462,-121.773,295000
47.7094,-122.233,625000
47.4872,-122.204,290000
47.3538,-121.986,760000
47.5221,-122.178,560000
47.5797,-122.305,330000
47.4743,-122.143,320000
47.5818,-121.972,802500
47.6005,-122.296,569500
47.6137,-122.06,454800
47.5493,-122.117,935000
47.7668,-122.27,470000
47.5874,-121.965,1.47E+06
47.333,-122.098,569950
47.4943,-122.157,405000
47.7041,-122.116,690000
47.5568,-122.029,1.04E+06
47.5275,-122.321,315000
47.4952,-122.224,239950
47.6695,-122.266,998000
47.5575,-122.211,1.16E+06
47.5093,-122.182,199000
47.5327,-121.86,730000
47.6155,-122.121,797000
47.3509,-122.041,350000
47.6461,-122.389,1.20E+06
47.2839,-122.202,270000
47.2995,-122.387,236000
47.3423,-122.063,299000
47.3623,-121.971,712000
47.4818,-122.188,410000
47.7041,-122.241,588000
47.3895,-122.034,355000
47.631,-122.108,765000
47.6388,-122.099,716000
47.2596,-122.304,312200
47.4629,-122.361,327000
47.3067,-122.285,229950
47.6902,-122.368,530000
47.6714,-122.28,537000
47.6209,-122.052,807500
47.5316,-122.263,1.61E+06
47.7454,-122.061,655000
47.3321,-122.172,299000
47.723,-122.158,740000
47.5683,-122.396,620000
47.7341,-122.288,635000
47.7016,-122.17,670000
47.7751,-122.284,600000
47.6038,-122.314,560000
47.5671,-122.159,1.05E+06
47.7054,-122.297,622100
47.6743,-122.313,1.18E+06
47.462,-122.193,260000
47.3438,-122.04,373500
47.6246,-122.067,1.06E+06
47.5532,-122.389,465000
47.548,-122.121,1.07E+06
47.3301,-122.191,305950
47.7264,-122.237,400000
47.6814,-122.359,865000
47.3691,-122.074,240000
47.6378,-122.117,575000
47.4231,-122.186,394500
47.4826,-122.128,383000
47.3375,-122.276,234950
47.4248,-122.153,419000
47.6677,-122.136,910000
47.4423,-122.178,392000
47.5091,-122.241,416100
47.3417,-122.277,285000
47.7,-122.175,353000
47.5072,-122.112,725000
47.3937,-122.183,300000
47.6349,-122.096,610000
47.6353,-122.18,1.04E+06
47.4583,-122.118,380000
47.4754,-122.007,464950
47.7656,-122.358,415000
47.3697,-122.106,367000
47.5442,-122.297,393000
47.6591,-122.27,1.34E+06
47.6472,-122.383,671000
47.7733,-122.271,505000
47.6885,-122.021,702000
47.5499,-122.1,920000
47.5967,-122.14,450000
47.3783,-122.182,280000
47.5668,-122.147,699900
47.5861,-122.112,839000
47.7489,-122.236,396000
47.4648,-122.15,405000
47.5345,-122.364,275000
47.6496,-122.114,790100
47.2668,-122.231,220000
47.5613,-122.126,799000
47.5731,-122.284,1.48E+06
47.3535,-122.273,367300
47.6684,-122.356,805000
47.6782,-122.286,750000
47.3167,-122.187,308000
47.6595,-122.283,1.02E+06
47.6457,-122.412,972000
47.6631,-122.361,724950
47.764,-122.302,635000
47.536,-122.066,840000
47.5388,-121.89,536000
47.5537,-122.026,563750
47.3467,-122.307,152500
47.3467,-122.307,267950
47.3754,-122.277,269950
47.6952,-122.133,731688
47.5616,-122.088,625000
47.6343,-122.352,1.11E+06
47.6375,-122.389,970000
47.6083,-122.132,412000
47.3792,-122.282,265000
47.7207,-122.165,426000
47.3114,-122.395,266000
47.7311,-122.232,340000
47.3781,-122.284,250000
47.6247,-122.043,633000
47.5188,-122.256,735000
47.6401,-122.168,699000
47.6774,-122.267,855000
47.3845,-122.152,402000
47.6027,-122.295,905000
47.3736,-122.215,274000
47.677,-122.275,1.54E+06
47.6034,-122.289,628000
47.3862,-122.048,429900
47.5458,-122.227,1.08E+06
47.2721,-122.293,360000
47.5616,-122.153,840000
47.3696,-122.058,499000
47.3908,-122.316,340000
47.7598,-122.328,405100
47.6076,-122.192,723000
47.6354,-122.214,1.58E+06
47.6695,-122.333,759000
47.6945,-122.38,690000
47.4204,-122.201,358800
47.3493,-122.062,399950
47.2946,-122.37,257000
47.7129,-122.203,423000
47.6019,-122.116,485000
47.4877,-122.143,500000
47.7685,-122.257,625000
47.6336,-122.192,1.03E+06
47.5389,-121.89,490000
47.7205,-122.218,348500
47.5348,-121.856,1.21E+06
47.7635,-122.335,397950
47.2774,-122.299,299000
47.7207,-122.186,430000
47.3982,-122.171,351000
47.6351,-122.168,745000
47.7547,-122.114,690000
47.3831,-122.185,340000
47.6753,-122.304,937750
47.5273,-122.143,725126
47.7118,-122.29,635000
47.4512,-122.131,345000
47.3662,-122.282,270000
47.6388,-122.406,2.15E+06
47.6505,-122.375,735000
47.6042,-122.21,1.95E+06
47.6337,-122.154,975000
47.5688,-122.363,412000
47.7469,-122.378,1.76E+06
47.4237,-122.162,370000
47.6264,-122.289,2.20E+06
47.4858,-122.185,374000
47.6854,-122.308,852000
47.7722,-122.315,435000
47.6164,-122.104,1.05E+06
47.633,-121.972,975000
47.399,-122.011,426500
47.6428,-122.348,710000
47.6185,-122.219,1.90E+06
47.2601,-122.286,250000
47.7243,-122.363,515000
47.6245,-122.227,1.30E+06
47.5099,-122.26,475000
47.7306,-121.973,645000
47.4817,-121.802,480000
47.5483,-122.261,752000
47.5503,-121.997,585000
47.6386,-122.058,603000
47.7448,-122.117,1.40E+06
47.58,-122.405,745000
47.3191,-122.191,283500
47.4449,-122.274,370000
47.4139,-122.208,265000
47.6109,-122.303,480000
47.7633,-122.199,468000
47.6608,-122.19,775000
47.6518,-122.123,684680
47.7173,-122.098,910000
47.6409,-122.241,3.64E+06
47.7328,-122.198,442500
47.3182,-122.279,360000
47.603,-122.012,1.68E+06
47.5457,-122.363,229000
47.7334,-121.97,518000
47.4079,-122.186,295000
47.7283,-122.218,513000
47.6874,-122.161,772500
47.6874,-122.161,765000
47.6865,-122.396,696950
47.7438,-122.229,479900
47.6362,-122.369,1.12E+06
47.7438,-122.247,400000
47.6887,-122.312,625000
47.4475,-122.159,358000
47.3148,-122.349,340000
47.5959,-122.116,605000
47.3926,-122.166,295000
47.3423,-122.183,550000
47.3648,-122.325,520000
47.715,-122.354,475000
47.7042,-122.107,734500
47.739,-122.243,425000
47.3197,-122.343,307000
47.3131,-122.383,275000
47.5469,-122.127,1.47E+06
47.6713,-122.3,550000
47.7168,-122.365,835000
47.6826,-122.186,1.04E+06
47.5882,-122.192,780000
47.5112,-122.329,350000
47.3333,-122.074,476000
47.6711,-122.398,707500
47.7425,-122.321,464500
47.6445,-122.374,650000
47.6939,-122.391,825000
47.72,-122.216,436000
47.648,-122.41,880000
47.6405,-122.356,1.22E+06
47.7364,-122.286,1.95E+06
47.5346,-122.344,375000
47.3531,-122.147,330000
47.5114,-122.245,840500
47.3596,-121.922,424900
47.7256,-122.367,635000
47.4544,-122.36,419950
47.32,-122.178,281000
47.6866,-122.11,813000
47.5817,-122.192,990000
47.3083,-122.36,273000
47.73,-121.969,398000
47.3483,-122.053,248000
47.5119,-122.337,336750
47.7751,-122.088,685000
47.5527,-121.99,645000
47.3804,-122.027,361500
47.4403,-122.126,319000
47.6685,-122.332,1.31E+06
47.5613,-122.128,660000
47.6117,-122.313,546000
47.5569,-122.31,300000
47.3762,-122.126,381500
47.3527,-121.999,278226
47.3086,-122.384,305000
47.4871,-122.36,760000
47.4263,-122.331,195000
47.6968,-122.299,564000
47.701,-122.231,539500
47.5002,-122.246,299980
47.3536,-122.142,290000
47.7085,-122.286,518500
47.6198,-122.038,657000
47.7136,-122.29,526000
47.565,-122.281,497950
47.746,-122.231,610000
47.5132,-122.389,453500
47.6424,-122.348,1.22E+06
47.5602,-122.176,619850
47.4208,-122.2,215000
47.384,-122.149,330000
47.3231,-122.219,195500
47.5928,-122.086,3.20E+06
47.7193,-122.218,480000
47.7717,-122.29,383000
47.3341,-122.188,335000
47.4513,-122.267,422000
47.4238,-122.098,680000
47.7606,-122.28,290000
47.3702,-122.318,250000
47.6614,-122.138,601002
47.5387,-122.215,1.08E+06
47.4398,-122.151,395000
47.6435,-122.399,700000
47.7552,-122.148,537000
47.42,-122.319,260000
47.498,-122.321,365000
47.7128,-122.083,890000
47.5985,-122.298,431000
47.4292,-122.328,415000
47.5572,-122.147,1.11E+06
47.406,-122.318,262000
47.5472,-122.233,1.19E+06
47.5718,-122.406,1.10E+06
47.5662,-122,575000
47.6923,-122.2,750500
47.628,-122.299,1.05E+06
47.7168,-122.308,482500
47.433,-122.292,259000
47.4362,-122.109,459000
47.5651,-121.902,470000
47.5092,-122.386,565000
47.4666,-122.326,339950
47.6312,-122.366,2.30E+06
47.7016,-122.199,510000
47.6437,-122.396,730000
47.5569,-122.288,715000
47.6649,-122.337,620000
47.7111,-122.309,525000
47.2647,-122.221,294000
47.5002,-122.15,369950
47.3535,-122.19,565000
47.5655,-122.315,589500
47.7681,-122.311,400000
47.7243,-121.957,436000
47.697,-122.169,625000
47.5371,-122.388,790000
47.539,-122.356,250000
47.35,-122.139,330000
47.1593,-121.957,687000
47.5153,-122.178,558000
47.74,-122.048,483500
47.4552,-122.202,275000
47.4586,-122.175,312000
47.6728,-122.061,605000
47.5904,-122.389,723000
47.552,-122.219,705000
47.626,-122.12,590000
47.4629,-122.356,292000
47.6599,-122.146,907500
47.6155,-122.238,2.27E+06
47.523,-122.332,319500
47.6464,-122.391,740000
47.3533,-122.023,334950
47.3848,-122.1,253000
47.6001,-122.176,675000
47.3799,-122.184,368000
47.3215,-122.369,252000
47.7482,-122.083,419950
47.7103,-122.109,799950
47.5916,-122.166,710000
47.5952,-122.053,518000
47.6728,-122.379,500000
47.6325,-122.29,1.72E+06
47.3658,-122.019,355000
47.616,-122.282,1.85E+06
47.6856,-122.168,620000
47.5045,-122.369,343000
47.5805,-121.97,889000
47.5703,-122.165,1.16E+06
47.5116,-122.144,500000
47.3714,-122.059,465000
47.4442,-122.081,322000
47.5416,-121.998,890900
47.5965,-122.038,672500
47.6835,-122.347,605000
47.6269,-122.03,565000
47.5634,-122.087,725000
47.3846,-122.226,253750
47.5807,-122.196,595000
47.567,-122.212,850000
47.5374,-122.39,715000
47.2944,-122.371,300000
47.7234,-122.372,960000
47.6756,-122.305,656500
47.6209,-122.302,700000
47.5651,-122.034,912000
47.5175,-122.201,500000
47.6765,-122.287,525000
47.6378,-122.066,962800
47.3918,-122.185,315000
47.6304,-122.205,965800
47.5694,-122.385,550000
47.4939,-122.3,182200
47.7776,-122.352,407500
47.3067,-122.116,443000
47.5309,-122.224,1.26E+06
47.5372,-121.744,275000
47.4179,-122.181,259500
47.3833,-122.037,359950
47.6899,-122.122,525000
47.4068,-122.175,320000
47.6196,-122.139,635000
47.4644,-122.151,400000
47.3837,-122.099,315000
47.733,-122.22,485000
47.3165,-122.386,277500
47.6587,-122.022,1.30E+06
47.5312,-122.04,385000
47.7155,-122.315,310000
47.7155,-122.315,449000
47.3701,-122.041,392000
47.7336,-122.19,412500
47.7394,-121.965,545000
47.7565,-122.305,294450
47.343,-122.316,335000
47.5472,-122.3,380000
47.3046,-122.222,292000
47.6467,-122.394,784000
47.6557,-122.197,525000
47.5121,-122.248,700000
47.4898,-122.127,655000
47.5515,-122.113,2.48E+06
47.6286,-122.064,970000
47.4252,-122.163,330000
47.6158,-122.108,670000
47.6264,-122.283,1.30E+06
47.5517,-122.147,1.16E+06
47.439,-122.152,440000
47.7308,-122.282,1.34E+06
47.6927,-122.124,518000
47.6826,-122.311,719000
47.5066,-122.175,322000
47.2845,-122.267,205000
47.3157,-122.251,409000
